tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,favorite_count,retweet_count,jpg_url,stage,bread
786233965241827333,2016-10-12 15:55:59+00:00,Twitter for iPhone,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,11.0,10.0,Mattie,15372.0,4768.0,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,,Labrador_retriever
785927819176054784,2016-10-11 19:39:28+00:00,Twitter for iPhone,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,12.0,10.0,Lucy,11482.0,3207.0,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,,chow
785872687017132033,2016-10-11 16:00:24+00:00,Twitter for iPhone,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,12.0,10.0,Rusty,6748.0,1825.0,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,,Great_Pyrenees
785639753186217984,2016-10-11 00:34:48+00:00,Twitter for iPhone,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,10.0,10.0,Pinot,7910.0,2254.0,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,doggo,
785533386513321988,2016-10-10 17:32:08+00:00,Twitter for iPhone,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,11.0,10.0,Dallas,9191.0,2013.0,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,,miniature_pinscher
785264754247995392,2016-10-09 23:44:41+00:00,Twitter for iPhone,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,12.0,10.0,Doc,7317.0,1638.0,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,,chow
785170936622350336,2016-10-09 17:31:53+00:00,Twitter for iPhone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,11.0,10.0,Hero,12128.0,4870.0,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,,Samoyed
784826020293709826,2016-10-08 18:41:19+00:00,Twitter for iPhone,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,13.0,10.0,Rusty,10175.0,3265.0,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,,chow
784517518371221505,2016-10-07 22:15:26+00:00,Twitter for iPhone,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,11.0,10.0,Frankie,9035.0,2555.0,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,,malamute
784431430411685888,2016-10-07 16:33:21+00:00,Twitter for iPhone,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,12.0,10.0,Stormy,5750.0,1279.0,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,,miniature_poodle
783839966405230592,2016-10-06 01:23:05+00:00,Twitter for iPhone,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https://t.co/8TCQcsZCZ8,13.0,10.0,Riley,30250.0,10835.0,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,,
783821107061198850,2016-10-06 00:08:09+00:00,Twitter for iPhone,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,12.0,10.0,Mairi,7406.0,1990.0,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,,Lakeland_terrier
783695101801398276,2016-10-05 15:47:27+00:00,Twitter for iPhone,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,12.0,10.0,Loomis,10534.0,3234.0,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,,chow
783466772167098368,2016-10-05 00:40:09+00:00,Twitter for iPhone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,11.0,10.0,Finn,8521.0,2259.0,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,,Chihuahua
783391753726550016,2016-10-04 19:42:03+00:00,Twitter for iPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,13.0,10.0,Godi,16991.0,5506.0,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,,Norwegian_elkhound
783334639985389568,2016-10-04 15:55:06+00:00,Twitter for iPhone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,12.0,10.0,Dave,29325.0,11734.0,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,,Cardigan
783085703974514689,2016-10-03 23:25:55+00:00,Twitter for iPhone,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,11.0,10.0,Earl,8207.0,2214.0,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,,Chesapeake_Bay_retriever
782969140009107456,2016-10-03 15:42:44+00:00,Twitter for iPhone,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,12.0,10.0,Cali,24285.0,7414.0,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,,Labrador_retriever
782747134529531904,2016-10-03 01:00:34+00:00,Twitter for iPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,11.0,10.0,Deacon,7511.0,1417.0,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,doggo,golden_retriever
782722598790725632,2016-10-02 23:23:04+00:00,Twitter for iPhone,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",10.0,10.0,Penny,17360.0,5419.0,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,,Irish_setter
782598640137187329,2016-10-02 15:10:30+00:00,Twitter for iPhone,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,11.0,10.0,Timmy,7840.0,1886.0,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,,malamute
782305867769217024,2016-10-01 19:47:08+00:00,Twitter for iPhone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,12.0,10.0,Sampson,16742.0,5596.0,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,doggo,briard
781955203444699136,2016-09-30 20:33:43+00:00,Twitter for iPhone,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately https://t.co/FjEsk7A1JV,11.0,10.0,Chipson,11197.0,3388.0,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,,
781661882474196992,2016-09-30 01:08:10+00:00,Twitter for iPhone,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,5.0,10.0,,10484.0,2726.0,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,,Pembroke
781524693396357120,2016-09-29 16:03:01+00:00,Twitter for iPhone,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,12.0,10.0,,20859.0,5583.0,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,,Labrador_retriever
781251288990355457,2016-09-28 21:56:36+00:00,Twitter for iPhone,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,11.0,10.0,Oakley,8493.0,2084.0,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,,Mexican_hairless
781163403222056960,2016-09-28 16:07:23+00:00,Twitter for iPhone,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",10.0,10.0,,9861.0,2758.0,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,,Shetland_sheepdog
780931614150983680,2016-09-28 00:46:20+00:00,Twitter for iPhone,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d,13.0,10.0,,21760.0,7346.0,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg,puppo,
780858289093574656,2016-09-27 19:54:58+00:00,Twitter for iPhone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",10.0,10.0,Dash,7225.0,2021.0,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,,Chesapeake_Bay_retriever
780800785462489090,2016-09-27 16:06:28+00:00,Twitter for iPhone,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,11.0,10.0,Koda,5512.0,1307.0,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,,Siberian_husky
780601303617732608,2016-09-27 02:53:48+00:00,Twitter for iPhone,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,12.0,10.0,Hercules,12180.0,3365.0,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,,Saint_Bernard
780543529827336192,2016-09-26 23:04:13+00:00,Twitter for iPhone,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,12.0,10.0,,6332.0,1750.0,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,,golden_retriever
780459368902959104,2016-09-26 17:29:48+00:00,Twitter for iPhone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",11.0,10.0,Bear,5321.0,1083.0,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,,Great_Dane
780192070812196864,2016-09-25 23:47:39+00:00,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,11.0,10.0,,8752.0,2246.0,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,,vizsla
779834332596887552,2016-09-25 00:06:08+00:00,Twitter for iPhone,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,11.0,10.0,Scout,18980.0,7062.0,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,,golden_retriever
779377524342161408,2016-09-23 17:50:56+00:00,Twitter for iPhone,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket https://t.co/KsqaIzlQ12,12.0,10.0,,8835.0,3119.0,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg,pupper,
779123168116150273,2016-09-23 01:00:13+00:00,Twitter for iPhone,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie https://t.co/uMfhduaate,12.0,10.0,Reggie,,,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,,toy_poodle
779056095788752897,2016-09-22 20:33:42+00:00,Twitter for iPhone,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,13.0,10.0,,14815.0,4551.0,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,,Chihuahua
778990705243029504,2016-09-22 16:13:51+00:00,Twitter for iPhone,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,11.0,10.0,Jay,20049.0,7216.0,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,,cocker_spaniel
778748913645780993,2016-09-22 00:13:04+00:00,Twitter for iPhone,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",11.0,10.0,Mya,6922.0,1317.0,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,,Staffordshire_bullterrier
778650543019483137,2016-09-21 17:42:10+00:00,Twitter for iPhone,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",10.0,10.0,Strider,5787.0,1504.0,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,,German_shepherd
778624900596654080,2016-09-21 16:00:17+00:00,Twitter for iPhone,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,11.0,10.0,Penny,4652.0,1012.0,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,,Airedale
778408200802557953,2016-09-21 01:39:11+00:00,Twitter for iPhone,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,14.0,10.0,,13682.0,4339.0,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,,Pembroke
778383385161035776,2016-09-21 00:00:35+00:00,Twitter for iPhone,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,13.0,10.0,Nala,5857.0,1106.0,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,,collie
778286810187399168,2016-09-20 17:36:50+00:00,Twitter for iPhone,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,11.0,10.0,Stanley,10407.0,3302.0,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,,Boston_bull
778039087836069888,2016-09-20 01:12:28+00:00,Twitter for iPhone,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,12.0,10.0,,8535.0,2651.0,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,pupper,German_shepherd
778027034220126208,2016-09-20 00:24:34+00:00,Twitter for iPhone,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,11.27,10.0,Sophie,6567.0,1615.0,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,pupper,clumber
777885040357281792,2016-09-19 15:00:20+00:00,Twitter for iPhone,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,3.0,10.0,Wesley,6364.0,1635.0,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,,Afghan_hound
777684233540206592,2016-09-19 01:42:24+00:00,Twitter for iPhone,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",12.0,10.0,,11263.0,2945.0,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,,cocker_spaniel
777621514455814149,2016-09-18 21:33:11+00:00,Twitter for iPhone,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,12.0,10.0,Derek,8764.0,2507.0,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,,chow
777189768882946048,2016-09-17 16:57:35+00:00,Twitter for iPhone,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,12.0,10.0,Jeffrey,14313.0,4312.0,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,,Chihuahua
776813020089548800,2016-09-16 16:00:31+00:00,Twitter for iPhone,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,12.0,10.0,Solomon,4891.0,1210.0,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,,toy_poodle
776477788987613185,2016-09-15 17:48:25+00:00,Twitter for iPhone,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,11.0,10.0,Huck,8851.0,2788.0,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,pupper,Labrador_retriever
776218204058357768,2016-09-15 00:36:55+00:00,Twitter for iPhone,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,13.0,10.0,,29938.0,15886.0,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,floofer,Samoyed
776201521193218049,2016-09-14 23:30:38+00:00,Twitter for iPhone,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,10.0,10.0,O,9642.0,2524.0,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,,Rottweiler
776113305656188928,2016-09-14 17:40:06+00:00,Twitter for iPhone,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,11.0,10.0,Sampson,11794.0,4368.0,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,pupper,
776088319444877312,2016-09-14 16:00:49+00:00,Twitter for iPhone,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,10.0,10.0,,1847.0,151.0,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,,pug
775842724423557120,2016-09-13 23:44:54+00:00,Twitter for iPhone,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,12.0,10.0,Blue,11728.0,2656.0,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,,chow
775733305207554048,2016-09-13 16:30:07+00:00,Twitter for iPhone,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,11.0,10.0,Anakin,13908.0,3993.0,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,doggo,
775729183532220416,2016-09-13 16:13:44+00:00,Twitter for iPhone,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 https://t.co/J39lT3b0rH,13.0,10.0,,13016.0,4605.0,https://pbs.twimg.com/media/CsPxk85XEAAeMQj.jpg,,
775364825476165632,2016-09-12 16:05:54+00:00,Twitter for iPhone,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,11.0,10.0,Finley,7419.0,2972.0,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,doggo,beagle
775085132600442880,2016-09-11 21:34:30+00:00,Twitter for iPhone,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,13.0,10.0,Tucker,15587.0,4735.0,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,,chow
774757898236878852,2016-09-10 23:54:11+00:00,Twitter for iPhone,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,12.0,10.0,Finley,8627.0,1790.0,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,,toy_poodle
774639387460112384,2016-09-10 16:03:16+00:00,Twitter for iPhone,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,10.0,10.0,Sprinkles,6744.0,1732.0,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,,Walker_hound
774314403806253056,2016-09-09 18:31:54+00:00,Twitter for iPhone,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,14.0,10.0,,21819.0,5526.0,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,,Eskimo_dog
773985732834758656,2016-09-08 20:45:53+00:00,Twitter for iPhone,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,11.0,10.0,Winnie,10733.0,3859.0,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,pupper,pug
773922284943896577,2016-09-08 16:33:46+00:00,Twitter for iPhone,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",12.0,10.0,Heinrich,6413.0,1749.0,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,,Pomeranian
773704687002451968,2016-09-08 02:09:06+00:00,Twitter for iPhone,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,12.0,10.0,Loki,6607.0,1630.0,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,,silky_terrier
773670353721753600,2016-09-07 23:52:41+00:00,Twitter for iPhone,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,10.0,10.0,Shakespeare,5370.0,1311.0,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,,Old_English_sheepdog
773547596996571136,2016-09-07 15:44:53+00:00,Twitter for iPhone,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,11.0,10.0,Chelsea,22145.0,6158.0,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,pupper,Norwegian_elkhound
773308824254029826,2016-09-06 23:56:05+00:00,Twitter for iPhone,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t.co/0Fcft7jl4N,12.0,10.0,Bungalo,23340.0,7468.0,https://pbs.twimg.com/media/CrtYRMEWIAAUkCl.jpg,,Labrador_retriever
773247561583001600,2016-09-06 19:52:39+00:00,Twitter for iPhone,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,10.0,10.0,Chip,9480.0,3250.0,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,,Brabancon_griffon
773191612633579521,2016-09-06 16:10:20+00:00,Twitter for iPhone,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD,12.0,10.0,Grey,9997.0,4130.0,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,,Blenheim_spaniel
772877495989305348,2016-09-05 19:22:09+00:00,Twitter Web Client,You need to watch these two doggos argue through a cat door. Both 11/10 https://t.co/qEP31epKEV,11.0,10.0,,8567.0,3881.0,https://pbs.twimg.com/ext_tw_video_thumb/772874595468795904/pu/img/t8gbjy2rA19xtQYR.jpg,,Norwegian_elkhound
772826264096874500,2016-09-05 15:58:34+00:00,Twitter for iPhone,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 https://t.co/7CQkn3gHOQ",11.0,10.0,Roosevelt,8062.0,2347.0,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg,,basset
772581559778025472,2016-09-04 23:46:12+00:00,Twitter for iPhone,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,10.0,10.0,,6502.0,1697.0,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg,,Newfoundland
772193107915964416,2016-09-03 22:02:38+00:00,Twitter for iPhone,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,12.0,10.0,Willem,6049.0,1395.0,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,pupper,Pembroke
772152991789019136,2016-09-03 19:23:13+00:00,Twitter for iPhone,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,10.0,10.0,,3803.0,1130.0,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,,golden_retriever
772117678702071809,2016-09-03 17:02:54+00:00,Twitter for iPhone,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 https://t.co/GHOfbTVQti,12.0,10.0,Jack,3779.0,739.0,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg,,Labrador_retriever
772114945936949249,2016-09-03 16:52:02+00:00,Twitter for iPhone,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort https://t.co/CbtNfecWiT,10.0,10.0,Finn,2732.0,467.0,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg,,Chihuahua
772102971039580160,2016-09-03 16:04:27+00:00,Twitter for iPhone,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,11.0,10.0,Penny,4000.0,943.0,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,,Pembroke
771770456517009408,2016-09-02 18:03:10+00:00,Twitter for iPhone,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,11.0,10.0,Davey,12019.0,3365.0,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,,papillon
771500966810099713,2016-09-02 00:12:18+00:00,Twitter for iPhone,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back https://t.co/1tWe5zZoHv,12.0,10.0,Dakota,8268.0,2608.0,https://pbs.twimg.com/media/CrTsCPHWYAANdzC.jpg,,Labrador_retriever
771380798096281600,2016-09-01 16:14:48+00:00,Twitter for iPhone,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,11.0,10.0,Fizz,10484.0,5069.0,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,,collie
771136648247640064,2016-09-01 00:04:38+00:00,Twitter for iPhone,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 https://t.co/8VEDZKHddR,11.0,10.0,Dixie,9154.0,2920.0,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg,,golden_retriever
771102124360998913,2016-08-31 21:47:27+00:00,Twitter for iPhone,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop https://t.co/K5Jo7QRCvA,12.0,10.0,Charlie,6243.0,1441.0,https://pbs.twimg.com/media/CrOBSfgXgAABsTE.jpg,,Labrador_retriever
771014301343748096,2016-08-31 15:58:28+00:00,Twitter for iPhone,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy https://t.co/OJZQ6I4gGd,7.0,10.0,,6867.0,1655.0,https://pbs.twimg.com/media/CrMxZzgWIAQUxzx.jpg,,
770787852854652928,2016-08-31 00:58:39+00:00,Twitter for iPhone,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston https://t.co/d0QEbp78Yi,10.0,10.0,Winston,4922.0,1198.0,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,,Bernese_mountain_dog
770772759874076672,2016-08-30 23:58:40+00:00,Twitter for iPhone,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely https://t.co/lqr0NdtwQo,11.0,10.0,Sebastian,5170.0,1416.0,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg,,chow
